STATUS;VALID_ON;LOT_TYPE_FK;IDE_LIMIT_REF;CDE_C013;RCA_INCREASING_AMOUNT;TYP_CP_MOB_CD;TYP_COND_CREDIT;TYP_OWN_FUND_GUAR;PRD_PRODUCT;CDE_C022;AUDIT_INFO
5;20240331;1;LIM_605997;;;;2;;;;
5;20240331;1;LIM_606003;;;;2;;;;
5;20240331;1;LIM_606013;;;;2;;;;
5;20240331;1;LIM_606014;;;;2;;;;
5;20240331;1;LIM_606016;;;;2;;;;
5;20240331;1;LIM_606021;;;;2;;;;
5;20240331;1;LIM_606028;;;;2;;;;
5;20240331;1;LIM_606030;;;;2;;;;
5;20240331;1;LIM_606031;;;;2;;;;
5;20240331;1;LIM_606035;;;;2;;;;
5;20240331;1;LIM_606043;;;;2;;;;
5;20240331;1;LIM_606048;;;;2;;;;
5;20240331;1;LIM_606054;;;;2;;;;
5;20240331;1;LIM_606056;;;;2;;;;
5;20240331;1;LIM_606059;;;;2;;;;
5;20240331;1;LIM_606060;;;;2;;;;
5;20240331;1;LIM_606062;;;;2;;;;
5;20240331;1;LIM_606064;;;;2;;;;
5;20240331;1;LIM_606066;;;;2;;;;
5;20240331;1;LIM_606067;;;;2;;;;
5;20240331;1;LIM_606070;;;;2;;;;
5;20240331;1;LIM_606074;;;;2;;;;
5;20240331;1;LIM_606076;;;;2;;;;
5;20240331;1;LIM_606077;;;;2;;;;
5;20240331;1;LIM_606081;;;;2;;;;
5;20240331;1;LIM_606082;;;;2;;;;
5;20240331;1;LIM_606083;;;;2;;;;
5;20240331;1;LIM_606085;;;;2;;;;
5;20240331;1;LIM_606086;;;;2;;;;
5;20240331;1;LIM_606087;;;;2;;;;
5;20240331;1;LIM_606088;;;;2;;;;
5;20240331;1;LIM_606089;;;;2;;;;
5;20240331;1;LIM_606091;;;;2;;;;
5;20240331;1;LIM_606092;;;;2;;;;
5;20240331;1;LIM_606095;;;;2;;;;
5;20240331;1;LIM_606096;;;;2;;;;
5;20240331;1;LIM_606100;;;;2;;;;
5;20240331;1;LIM_606105;;;;2;;;;
5;20240331;1;LIM_606108;;;;2;;;;
5;20240331;1;LIM_606109;;;;2;;;;
5;20240331;1;LIM_606113;;;;2;;;;
5;20240331;1;LIM_606116;;;;2;;;;
5;20240331;1;LIM_606117;;;;2;;;;
5;20240331;1;LIM_606119;;;;2;;;;
5;20240331;1;LIM_606121;;;;2;;;;
5;20240331;1;LIM_606124;;;;2;;;;
5;20240331;1;LIM_606126;;;;2;;;;
5;20240331;1;LIM_606127;;;;2;;;;
5;20240331;1;LIM_606130;;;;2;;;;
5;20240331;1;LIM_606131;;;;2;;;;
5;20240331;1;LIM_606133;;;;2;;;;
5;20240331;1;LIM_606137;;;;2;;;;
5;20240331;1;LIM_606139;;;;2;;;;
5;20240331;1;LIM_606140;;;;2;;;;
5;20240331;1;LIM_606141;;;;2;;;;
5;20240331;1;LIM_606144;;;;2;;;;
5;20240331;1;LIM_606146;;;;2;;;;
5;20240331;1;LIM_606147;;;;2;;;;
5;20240331;1;LIM_606149;;;;2;;;;
5;20240331;1;LIM_606153;;;;2;;;;
5;20240331;1;LIM_606155;;;;2;;;;
5;20240331;1;LIM_606157;;;;2;;;;
5;20240331;1;LIM_606158;;;;2;;;;
5;20240331;1;LIM_606162;;;;2;;;;
5;20240331;1;LIM_606164;;;;2;;;;
5;20240331;1;LIM_606166;;;;2;;;;
5;20240331;1;LIM_606168;;;;2;;;;
5;20240331;1;LIM_606169;;;;2;;;;
5;20240331;1;LIM_606174;;;;2;;;;
5;20240331;1;LIM_606178;;;;2;;;;
5;20240331;1;LIM_606182;;;;2;;;;
5;20240331;1;LIM_606186;;;;2;;;;
5;20240331;1;LIM_606190;;;;2;;;;
5;20240331;1;LIM_606192;;;;2;;;;
5;20240331;1;LIM_606193;;;;2;;;;
5;20240331;1;LIM_606194;;;;2;;;;
5;20240331;1;LIM_606196;;;;2;;;;
5;20240331;1;LIM_606198;;;;2;;;;
5;20240331;1;LIM_606199;;;;2;;;;
5;20240331;1;LIM_606203;;;;2;;;;
5;20240331;1;LIM_606205;;;;2;;;;
5;20240331;1;LIM_606208;;;;2;;;;
5;20240331;1;LIM_606210;;;;2;;;;
5;20240331;1;LIM_606213;;;;2;;;;
5;20240331;1;LIM_606215;;;;2;;;;
5;20240331;1;LIM_606220;;;;2;;;;
5;20240331;1;LIM_606223;;;;2;;;;
5;20240331;1;LIM_606228;;;;2;;;;
5;20240331;1;LIM_606230;;;;2;;;;
5;20240331;1;LIM_606231;;;;2;;;;
5;20240331;1;LIM_606235;;;;2;;;;
5;20240331;1;LIM_606236;;;;2;;;;
5;20240331;1;LIM_606239;;;;2;;;;
5;20240331;1;LIM_606241;;;;2;;;;
5;20240331;1;LIM_606244;;;;2;;;;
5;20240331;1;LIM_606247;;;;2;;;;
5;20240331;1;LIM_606248;;;;2;;;;
5;20240331;1;LIM_606249;;;;2;;;;
5;20240331;1;LIM_606251;;;;2;;;;
5;20240331;1;LIM_606255;;;;2;;;;
5;20240331;1;LIM_606256;;;;2;;;;
5;20240331;1;LIM_606258;;;;2;;;;
5;20240331;1;LIM_606264;;;;2;;;;
5;20240331;1;LIM_606265;;;;2;;;;
5;20240331;1;LIM_606266;;;;2;;;;
5;20240331;1;LIM_606267;;;;2;;;;
5;20240331;1;LIM_606268;;;;2;;;;
5;20240331;1;LIM_606270;;;;2;;;;
5;20240331;1;LIM_606275;;;;2;;;;
5;20240331;1;LIM_606277;;;;2;;;;
5;20240331;1;LIM_606278;;;;2;;;;
5;20240331;1;LIM_606279;;;;2;;;;
5;20240331;1;LIM_606280;;;;2;;;;
5;20240331;1;LIM_606283;;;;2;;;;
5;20240331;1;LIM_606284;;;;2;;;;
5;20240331;1;LIM_606287;;;;2;;;;
5;20240331;1;LIM_606290;;;;2;;;;
5;20240331;1;LIM_606292;;;;2;;;;
5;20240331;1;LIM_606295;;;;2;;;;
5;20240331;1;LIM_606297;;;;2;;;;
5;20240331;1;LIM_606303;;;;2;;;;
5;20240331;1;LIM_606309;;;;2;;;;
5;20240331;1;LIM_606312;;;;2;;;;
5;20240331;1;LIM_606313;;;;2;;;;
5;20240331;1;LIM_606327;;;;2;;;;
5;20240331;1;LIM_606328;;;;2;;;;
5;20240331;1;LIM_606329;;;;2;;;;
5;20240331;1;LIM_606334;;;;2;;;;
5;20240331;1;LIM_606335;;;;2;;;;
5;20240331;1;LIM_606337;;;;2;;;;
5;20240331;1;LIM_606338;;;;2;;;;
5;20240331;1;LIM_606339;;;;2;;;;
5;20240331;1;LIM_606340;;;;2;;;;
5;20240331;1;LIM_606346;;;;2;;;;
5;20240331;1;LIM_606347;;;;2;;;;
5;20240331;1;LIM_606348;;;;2;;;;
5;20240331;1;LIM_606349;;;;2;;;;
5;20240331;1;LIM_606353;;;;2;;;;
5;20240331;1;LIM_606356;;;;2;;;;
5;20240331;1;LIM_606358;;;;2;;;;
5;20240331;1;LIM_606360;;;;2;;;;
5;20240331;1;LIM_606362;;;;2;;;;
5;20240331;1;LIM_606364;;;;2;;;;
5;20240331;1;LIM_606366;;;;2;;;;
5;20240331;1;LIM_606368;;;;2;;;;
5;20240331;1;LIM_606370;;;;2;;;;
5;20240331;1;LIM_606373;;;;2;;;;
5;20240331;1;LIM_606375;;;;2;;;;
5;20240331;1;LIM_606379;;;;2;;;;
5;20240331;1;LIM_606380;;;;2;;;;
5;20240331;1;LIM_606381;;;;2;;;;
5;20240331;1;LIM_606382;;;;2;;;;
5;20240331;1;LIM_606383;;;;2;;;;
5;20240331;1;LIM_606384;;;;2;;;;
5;20240331;1;LIM_606387;;;;2;;;;
5;20240331;1;LIM_606388;;;;2;;;;
5;20240331;1;LIM_606389;;;;2;;;;
5;20240331;1;LIM_606391;;;;2;;;;
5;20240331;1;LIM_606392;;;;2;;;;
5;20240331;1;LIM_606394;;;;2;;;;
5;20240331;1;LIM_606395;;;;2;;;;
5;20240331;1;LIM_606398;;;;2;;;;
5;20240331;1;LIM_606401;;;;2;;;;
5;20240331;1;LIM_606402;;;;2;;;;
5;20240331;1;LIM_606404;;;;2;;;;
5;20240331;1;LIM_606406;;;;2;;;;
5;20240331;1;LIM_606409;;;;2;;;;
5;20240331;1;LIM_606410;;;;2;;;;
5;20240331;1;LIM_606411;;;;2;;;;
5;20240331;1;LIM_606415;;;;2;;;;
5;20240331;1;LIM_606416;;;;2;;;;
5;20240331;1;LIM_606417;;;;2;;;;
5;20240331;1;LIM_606419;;;;2;;;;
5;20240331;1;LIM_606420;;;;2;;;;
5;20240331;1;LIM_606421;;;;2;;;;
5;20240331;1;LIM_606423;;;;2;;;;
5;20240331;1;LIM_606425;;;;2;;;;
5;20240331;1;LIM_606426;;;;2;;;;
5;20240331;1;LIM_606427;;;;2;;;;
5;20240331;1;LIM_606428;;;;2;;;;
5;20240331;1;LIM_606433;;;;2;;;;
5;20240331;1;LIM_606435;;;;2;;;;
5;20240331;1;LIM_606436;;;;2;;;;
5;20240331;1;LIM_606437;;;;2;;;;
5;20240331;1;LIM_606441;;;;2;;;;
5;20240331;1;LIM_606444;;;;2;;;;
5;20240331;1;LIM_606445;;;;2;;;;
5;20240331;1;LIM_606449;;;;2;;;;
5;20240331;1;LIM_606451;;;;2;;;;
5;20240331;1;LIM_606457;;;;2;;;;
5;20240331;1;LIM_606458;;;;2;;;;
5;20240331;1;LIM_606459;;;;2;;;;
5;20240331;1;LIM_606460;;;;2;;;;
5;20240331;1;LIM_606464;;;;2;;;;
5;20240331;1;LIM_606470;;;;2;;;;
5;20240331;1;LIM_606476;;;;2;;;;
5;20240331;1;LIM_606477;;;;2;;;;
5;20240331;1;LIM_606479;;;;2;;;;
5;20240331;1;LIM_606480;;;;2;;;;
5;20240331;1;LIM_606481;;;;2;;;;
5;20240331;1;LIM_606483;;;;2;;;;
5;20240331;1;LIM_606489;;;;2;;;;
5;20240331;1;LIM_606490;;;;2;;;;
5;20240331;1;LIM_606494;;;;2;;;;
5;20240331;1;LIM_606497;;;;2;;;;
5;20240331;1;LIM_606498;;;;2;;;;
5;20240331;1;LIM_606499;;;;2;;;;
5;20240331;1;LIM_606501;;;;2;;;;
5;20240331;1;LIM_606506;;;;2;;;;
5;20240331;1;LIM_606510;;;;2;;;;
5;20240331;1;LIM_606514;;;;2;;;;
5;20240331;1;LIM_606519;;;;2;;;;
5;20240331;1;LIM_606521;;;;2;;;;
5;20240331;1;LIM_606524;;;;2;;;;
5;20240331;1;LIM_606531;;;;2;;;;
5;20240331;1;LIM_606533;;;;2;;;;
5;20240331;1;LIM_606534;;;;2;;;;
5;20240331;1;LIM_606535;;;;2;;;;
5;20240331;1;LIM_606536;;;;2;;;;
5;20240331;1;LIM_606537;;;;2;;;;
5;20240331;1;LIM_606538;;;;2;;;;
5;20240331;1;LIM_606541;;;;2;;;;
5;20240331;1;LIM_606543;;;;2;;;;
5;20240331;1;LIM_606544;;;;2;;;;
5;20240331;1;LIM_606545;;;;2;;;;
5;20240331;1;LIM_606548;;;;2;;;;
5;20240331;1;LIM_606552;;;;2;;;;
5;20240331;1;LIM_606553;;;;2;;;;
5;20240331;1;LIM_606556;;;;2;;;;
5;20240331;1;LIM_606557;;;;2;;;;
5;20240331;1;LIM_606564;;;;2;;;;
5;20240331;1;LIM_606566;;;;2;;;;
5;20240331;1;LIM_606567;;;;2;;;;
5;20240331;1;LIM_606568;;;;2;;;;
5;20240331;1;LIM_606569;;;;2;;;;
5;20240331;1;LIM_606573;;;;2;;;;
5;20240331;1;LIM_606580;;;;2;;;;
5;20240331;1;LIM_606583;;;;2;;;;
5;20240331;1;LIM_606587;;;;2;;;;
5;20240331;1;LIM_606589;;;;2;;;;
5;20240331;1;LIM_606590;;;;2;;;;
5;20240331;1;LIM_606591;;;;2;;;;
5;20240331;1;LIM_606593;;;;2;;;;
5;20240331;1;LIM_606595;;;;2;;;;
5;20240331;1;LIM_606597;;;;2;;;;
5;20240331;1;LIM_606600;;;;2;;;;
5;20240331;1;LIM_606603;;;;2;;;;
5;20240331;1;LIM_606613;;;;2;;;;
5;20240331;1;LIM_606614;;;;2;;;;
5;20240331;1;LIM_606617;;;;2;;;;
5;20240331;1;LIM_606618;;;;2;;;;
5;20240331;1;LIM_606620;;;;2;;;;
5;20240331;1;LIM_606623;;;;2;;;;
5;20240331;1;LIM_606634;;;;2;;;;
5;20240331;1;LIM_606635;;;;2;;;;
5;20240331;1;LIM_606638;;;;2;;;;
5;20240331;1;LIM_606640;;;;2;;;;
5;20240331;1;LIM_606642;;;;2;;;;
5;20240331;1;LIM_606643;;;;2;;;;
5;20240331;1;LIM_606646;;;;2;;;;
5;20240331;1;LIM_606647;;;;2;;;;
5;20240331;1;LIM_606649;;;;2;;;;
5;20240331;1;LIM_606652;;;;2;;;;
5;20240331;1;LIM_606659;;;;2;;;;
5;20240331;1;LIM_606660;;;;2;;;;
5;20240331;1;LIM_606661;;;;2;;;;
5;20240331;1;LIM_606662;;;;2;;;;
5;20240331;1;LIM_606668;;;;2;;;;
5;20240331;1;LIM_606669;;;;2;;;;
5;20240331;1;LIM_606670;;;;2;;;;
5;20240331;1;LIM_606679;;;;2;;;;
5;20240331;1;LIM_606680;;;;2;;;;
5;20240331;1;LIM_606683;;;;2;;;;
5;20240331;1;LIM_606684;;;;2;;;;
5;20240331;1;LIM_606687;;;;2;;;;
5;20240331;1;LIM_606688;;;;2;;;;
5;20240331;1;LIM_606689;;;;2;;;;
5;20240331;1;LIM_606690;;;;2;;;;
5;20240331;1;LIM_606693;;;;2;;;;
5;20240331;1;LIM_606694;;;;2;;;;
5;20240331;1;LIM_606697;;;;2;;;;
5;20240331;1;LIM_606699;;;;2;;;;
5;20240331;1;LIM_606702;;;;2;;;;
5;20240331;1;LIM_606703;;;;2;;;;
5;20240331;1;LIM_606706;;;;2;;;;
5;20240331;1;LIM_606709;;;;2;;;;
5;20240331;1;LIM_606710;;;;2;;;;
5;20240331;1;LIM_606711;;;;2;;;;
5;20240331;1;LIM_606712;;;;2;;;;
5;20240331;1;LIM_606714;;;;2;;;;
5;20240331;1;LIM_606719;;;;2;;;;
5;20240331;1;LIM_606720;;;;2;;;;
5;20240331;1;LIM_606721;;;;2;;;;
5;20240331;1;LIM_606722;;;;2;;;;
5;20240331;1;LIM_606725;;;;2;;;;
5;20240331;1;LIM_606726;;;;2;;;;
5;20240331;1;LIM_606728;;;;2;;;;
5;20240331;1;LIM_606731;;;;2;;;;
5;20240331;1;LIM_606732;;;;2;;;;
5;20240331;1;LIM_606733;;;;2;;;;
5;20240331;1;LIM_606734;;;;2;;;;
5;20240331;1;LIM_606735;;;;2;;;;
5;20240331;1;LIM_606738;;;;2;;;;
5;20240331;1;LIM_606743;;;;2;;;;
5;20240331;1;LIM_606744;;;;2;;;;
5;20240331;1;LIM_606747;;;;2;;;;
5;20240331;1;LIM_606749;;;;2;;;;
5;20240331;1;LIM_606750;;;;2;;;;
5;20240331;1;LIM_606753;;;;2;;;;
5;20240331;1;LIM_606760;;;;2;;;;
5;20240331;1;LIM_606762;;;;2;;;;
5;20240331;1;LIM_606765;;;;2;;;;
5;20240331;1;LIM_606766;;;;2;;;;
5;20240331;1;LIM_606768;;;;2;;;;
5;20240331;1;LIM_606769;;;;2;;;;
5;20240331;1;LIM_606770;;;;2;;;;
5;20240331;1;LIM_606771;;;;2;;;;
5;20240331;1;LIM_606772;;;;2;;;;
5;20240331;1;LIM_606775;;;;2;;;;
5;20240331;1;LIM_606776;;;;2;;;;
5;20240331;1;LIM_606777;;;;2;;;;
5;20240331;1;LIM_606779;;;;2;;;;
5;20240331;1;LIM_606780;;;;2;;;;
5;20240331;1;LIM_606788;;;;2;;;;
5;20240331;1;LIM_606789;;;;2;;;;
5;20240331;1;LIM_606790;;;;2;;;;
5;20240331;1;LIM_606792;;;;2;;;;
5;20240331;1;LIM_606795;;;;2;;;;
5;20240331;1;LIM_606798;;;;2;;;;
5;20240331;1;LIM_606799;;;;2;;;;
5;20240331;1;LIM_606801;;;;2;;;;
5;20240331;1;LIM_606804;;;;2;;;;
5;20240331;1;LIM_606806;;;;2;;;;
5;20240331;1;LIM_606807;;;;2;;;;
5;20240331;1;LIM_606808;;;;2;;;;
5;20240331;1;LIM_606809;;;;2;;;;
5;20240331;1;LIM_606811;;;;2;;;;
5;20240331;1;LIM_606812;;;;2;;;;
5;20240331;1;LIM_606814;;;;2;;;;
5;20240331;1;LIM_606816;;;;2;;;;
5;20240331;1;LIM_606817;;;;2;;;;
5;20240331;1;LIM_606818;;;;2;;;;
5;20240331;1;LIM_606820;;;;2;;;;
5;20240331;1;LIM_606821;;;;2;;;;
5;20240331;1;LIM_606822;;;;2;;;;
5;20240331;1;LIM_606824;;;;2;;;;
5;20240331;1;LIM_606826;;;;2;;;;
5;20240331;1;LIM_606827;;;;2;;;;
5;20240331;1;LIM_606832;;;;2;;;;
5;20240331;1;LIM_606834;;;;2;;;;
5;20240331;1;LIM_606840;;;;2;;;;
5;20240331;1;LIM_606841;;;;2;;;;
5;20240331;1;LIM_606842;;;;2;;;;
5;20240331;1;LIM_606843;;;;2;;;;
5;20240331;1;LIM_606844;;;;2;;;;
5;20240331;1;LIM_606845;;;;2;;;;
5;20240331;1;LIM_606847;;;;2;;;;
5;20240331;1;LIM_606853;;;;2;;;;
5;20240331;1;LIM_606855;;;;2;;;;
5;20240331;1;LIM_606856;;;;2;;;;
5;20240331;1;LIM_606857;;;;2;;;;
5;20240331;1;LIM_606861;;;;2;;;;
5;20240331;1;LIM_606867;;;;2;;;;
5;20240331;1;LIM_606868;;;;2;;;;
5;20240331;1;LIM_606870;;;;2;;;;
5;20240331;1;LIM_606871;;;;2;;;;
5;20240331;1;LIM_606875;;;;2;;;;
5;20240331;1;LIM_606881;;;;2;;;;
5;20240331;1;LIM_606882;;;;2;;;;
5;20240331;1;LIM_606883;;;;2;;;;
5;20240331;1;LIM_606884;;;;2;;;;
5;20240331;1;LIM_606885;;;;2;;;;
5;20240331;1;LIM_606886;;;;2;;;;
5;20240331;1;LIM_606893;;;;2;;;;
5;20240331;1;LIM_606894;;;;2;;;;
5;20240331;1;LIM_606895;;;;2;;;;
5;20240331;1;LIM_606898;;;;2;;;;
5;20240331;1;LIM_606900;;;;2;;;;
5;20240331;1;LIM_606903;;;;2;;;;
5;20240331;1;LIM_606906;;;;2;;;;
5;20240331;1;LIM_606907;;;;2;;;;
5;20240331;1;LIM_606909;;;;2;;;;
5;20240331;1;LIM_606910;;;;2;;;;
5;20240331;1;LIM_606911;;;;2;;;;
5;20240331;1;LIM_606912;;;;2;;;;
5;20240331;1;LIM_606913;;;;2;;;;
5;20240331;1;LIM_606915;;;;2;;;;
5;20240331;1;LIM_606916;;;;2;;;;
5;20240331;1;LIM_606917;;;;2;;;;
5;20240331;1;LIM_606918;;;;2;;;;
5;20240331;1;LIM_606919;;;;2;;;;
5;20240331;1;LIM_606922;;;;2;;;;
5;20240331;1;LIM_606923;;;;2;;;;
5;20240331;1;LIM_606924;;;;2;;;;
5;20240331;1;LIM_606925;;;;2;;;;
5;20240331;1;LIM_606926;;;;2;;;;
5;20240331;1;LIM_606928;;;;2;;;;
5;20240331;1;LIM_606932;;;;2;;;;
5;20240331;1;LIM_606937;;;;2;;;;
5;20240331;1;LIM_606942;;;;2;;;;
5;20240331;1;LIM_606945;;;;2;;;;
5;20240331;1;LIM_606947;;;;2;;;;
5;20240331;1;LIM_606948;;;;2;;;;
5;20240331;1;LIM_606949;;;;2;;;;
5;20240331;1;LIM_606950;;;;2;;;;
5;20240331;1;LIM_606951;;;;2;;;;
5;20240331;1;LIM_606954;;;;2;;;;
5;20240331;1;LIM_606956;;;;2;;;;
5;20240331;1;LIM_606958;;;;2;;;;
5;20240331;1;LIM_606959;;;;2;;;;
5;20240331;1;LIM_606960;;;;2;;;;
5;20240331;1;LIM_606961;;;;2;;;;
5;20240331;1;LIM_606962;;;;2;;;;
5;20240331;1;LIM_606966;;;;2;;;;
5;20240331;1;LIM_606967;;;;2;;;;
5;20240331;1;LIM_606969;;;;2;;;;
5;20240331;1;LIM_606971;;;;2;;;;
5;20240331;1;LIM_606972;;;;2;;;;
5;20240331;1;LIM_606978;;;;2;;;;
5;20240331;1;LIM_606979;;;;2;;;;
5;20240331;1;LIM_606981;;;;2;;;;
5;20240331;1;LIM_606982;;;;2;;;;
5;20240331;1;LIM_606983;;;;2;;;;
5;20240331;1;LIM_606985;;;;2;;;;
5;20240331;1;LIM_606987;;;;2;;;;
5;20240331;1;LIM_606988;;;;2;;;;
5;20240331;1;LIM_606989;;;;2;;;;
5;20240331;1;LIM_606991;;;;2;;;;
5;20240331;1;LIM_606993;;;;2;;;;
5;20240331;1;LIM_606994;;;;2;;;;
5;20240331;1;LIM_606996;;;;2;;;;
5;20240331;1;LIM_606997;;;;2;;;;
5;20240331;1;LIM_606998;;;;2;;;;
5;20240331;1;LIM_606999;;;;2;;;;
5;20240331;1;LIM_607000;;;;2;;;;
5;20240331;1;LIM_607001;;;;2;;;;
5;20240331;1;LIM_607002;;;;2;;;;
5;20240331;1;LIM_607005;;;;2;;;;
5;20240331;1;LIM_607011;;;;2;;;;
5;20240331;1;LIM_607012;;;;2;;;;
5;20240331;1;LIM_607013;;;;2;;;;
5;20240331;1;LIM_607017;;;;2;;;;
5;20240331;1;LIM_607021;;;;2;;;;
5;20240331;1;LIM_607023;;;;2;;;;
5;20240331;1;LIM_607024;;;;2;;;;
5;20240331;1;LIM_607026;;;;2;;;;
5;20240331;1;LIM_607027;;;;2;;;;
5;20240331;1;LIM_607028;;;;2;;;;
5;20240331;1;LIM_607029;;;;2;;;;
5;20240331;1;LIM_607030;;;;2;;;;
5;20240331;1;LIM_607031;;;;2;;;;
5;20240331;1;LIM_607032;;;;2;;;;
5;20240331;1;LIM_607038;;;;2;;;;
5;20240331;1;LIM_607040;;;;2;;;;
5;20240331;1;LIM_607042;;;;2;;;;
5;20240331;1;LIM_607043;;;;2;;;;
5;20240331;1;LIM_607044;;;;2;;;;
5;20240331;1;LIM_607045;;;;2;;;;
5;20240331;1;LIM_607046;;;;2;;;;
5;20240331;1;LIM_607047;;;;2;;;;
5;20240331;1;LIM_607049;;;;2;;;;
5;20240331;1;LIM_607050;;;;2;;;;
5;20240331;1;LIM_607052;;;;2;;;;
5;20240331;1;LIM_607053;;;;2;;;;
5;20240331;1;LIM_607054;;;;2;;;;
5;20240331;1;LIM_607055;;;;2;;;;
5;20240331;1;LIM_607059;;;;2;;;;
5;20240331;1;LIM_607060;;;;2;;;;
5;20240331;1;LIM_607061;;;;2;;;;
5;20240331;1;LIM_607062;;;;2;;;;
5;20240331;1;LIM_607063;;;;2;;;;
5;20240331;1;LIM_607067;;;;2;;;;
5;20240331;1;LIM_607068;;;;2;;;;
5;20240331;1;LIM_607070;;;;2;;;;
5;20240331;1;LIM_607071;;;;2;;;;
5;20240331;1;LIM_607072;;;;2;;;;
5;20240331;1;LIM_607073;;;;2;;;;
5;20240331;1;LIM_607077;;;;2;;;;
5;20240331;1;LIM_607080;;;;2;;;;
5;20240331;1;LIM_607083;;;;2;;;;
5;20240331;1;LIM_607085;;;;2;;;;
5;20240331;1;LIM_607086;;;;2;;;;
5;20240331;1;LIM_607088;;;;2;;;;
5;20240331;1;LIM_607089;;;;2;;;;
5;20240331;1;LIM_607092;;;;2;;;;
5;20240331;1;LIM_607094;;;;2;;;;
5;20240331;1;LIM_607097;;;;2;;;;
5;20240331;1;LIM_607098;;;;2;;;;
5;20240331;1;LIM_607099;;;;2;;;;
5;20240331;1;LIM_607103;;;;2;;;;
5;20240331;1;LIM_607104;;;;2;;;;
5;20240331;1;LIM_607106;;;;2;;;;
5;20240331;1;LIM_607108;;;;2;;;;
5;20240331;1;LIM_607113;;;;2;;;;
5;20240331;1;LIM_607115;;;;2;;;;
5;20240331;1;LIM_607116;;;;2;;;;
5;20240331;1;LIM_607118;;;;2;;;;
5;20240331;1;LIM_607120;;;;2;;;;
5;20240331;1;LIM_607121;;;;2;;;;
5;20240331;1;LIM_607122;;;;2;;;;
5;20240331;1;LIM_607124;;;;2;;;;
5;20240331;1;LIM_607125;;;;2;;;;
5;20240331;1;LIM_607126;;;;2;;;;
5;20240331;1;LIM_607127;;;;2;;;;
5;20240331;1;LIM_607128;;;;2;;;;
5;20240331;1;LIM_607129;;;;2;;;;
5;20240331;1;LIM_607130;;;;2;;;;
5;20240331;1;LIM_607132;;;;2;;;;
5;20240331;1;LIM_607134;;;;2;;;;
5;20240331;1;LIM_607135;;;;2;;;;
5;20240331;1;LIM_607136;;;;2;;;;
5;20240331;1;LIM_607137;;;;2;;;;
5;20240331;1;LIM_607138;;;;2;;;;
5;20240331;1;LIM_607139;;;;2;;;;
5;20240331;1;LIM_607141;;;;2;;;;
5;20240331;1;LIM_607144;;;;2;;;;
5;20240331;1;LIM_607145;;;;2;;;;
5;20240331;1;LIM_607146;;;;2;;;;
5;20240331;1;LIM_607148;;;;2;;;;
5;20240331;1;LIM_607150;;;;2;;;;
5;20240331;1;LIM_607151;;;;2;;;;
5;20240331;1;LIM_607152;;;;2;;;;
5;20240331;1;LIM_607154;;;;2;;;;
5;20240331;1;LIM_607157;;;;2;;;;
5;20240331;1;LIM_607158;;;;2;;;;
5;20240331;1;LIM_607159;;;;2;;;;
5;20240331;1;LIM_607162;;;;2;;;;
5;20240331;1;LIM_607163;;;;2;;;;
5;20240331;1;LIM_607164;;;;2;;;;
5;20240331;1;LIM_607166;;;;2;;;;
5;20240331;1;LIM_607167;;;;2;;;;
5;20240331;1;LIM_607168;;;;2;;;;
5;20240331;1;LIM_607170;;;;2;;;;
5;20240331;1;LIM_607171;;;;2;;;;
5;20240331;1;LIM_607172;;;;2;;;;
5;20240331;1;LIM_607173;;;;2;;;;
5;20240331;1;LIM_607177;;;;2;;;;
5;20240331;1;LIM_607178;;;;2;;;;
5;20240331;1;LIM_607179;;;;2;;;;
5;20240331;1;LIM_607180;;;;2;;;;
5;20240331;1;LIM_607185;;;;2;;;;
5;20240331;1;LIM_607186;;;;2;;;;
5;20240331;1;LIM_607187;;;;2;;;;
5;20240331;1;LIM_607188;;;;2;;;;
5;20240331;1;LIM_607189;;;;2;;;;
5;20240331;1;LIM_607190;;;;2;;;;
5;20240331;1;LIM_607191;;;;2;;;;
5;20240331;1;LIM_607192;;;;2;;;;
5;20240331;1;LIM_607193;;;;2;;;;
5;20240331;1;LIM_607194;;;;2;;;;
5;20240331;1;LIM_607196;;;;2;;;;
5;20240331;1;LIM_607198;;;;2;;;;
5;20240331;1;LIM_607200;;;;2;;;;
5;20240331;1;LIM_607202;;;;2;;;;
5;20240331;1;LIM_607206;;;;2;;;;
5;20240331;1;LIM_607208;;;;2;;;;
5;20240331;1;LIM_607210;;;;2;;;;
5;20240331;1;LIM_607211;;;;2;;;;
5;20240331;1;LIM_607212;;;;2;;;;
5;20240331;1;LIM_607214;;;;2;;;;
5;20240331;1;LIM_607215;;;;2;;;;
5;20240331;1;LIM_607216;;;;2;;;;
5;20240331;1;LIM_607222;;;;2;;;;
5;20240331;1;LIM_607225;;;;2;;;;
5;20240331;1;LIM_607226;;;;2;;;;
5;20240331;1;LIM_607229;;;;2;;;;
5;20240331;1;LIM_607231;;;;2;;;;
5;20240331;1;LIM_607233;;;;2;;;;
5;20240331;1;LIM_607234;;;;2;;;;
5;20240331;1;LIM_607236;;;;2;;;;
5;20240331;1;LIM_607237;;;;2;;;;
5;20240331;1;LIM_607239;;;;2;;;;
5;20240331;1;LIM_607240;;;;2;;;;
5;20240331;1;LIM_607242;;;;2;;;;
5;20240331;1;LIM_607243;;;;2;;;;
5;20240331;1;LIM_607245;;;;2;;;;
5;20240331;1;LIM_607246;;;;2;;;;
