STATUS;VALID_ON;LOT_TYPE_FK;IDE_POSITION_REF;CDE_C013;DTE_END_PROT;PRD_PRODUCT;AUDIT_INFO
5;20240331;1;POS_0908244_HI_01;;01/08/2033;;
5;20240331;1;POS_0908244_HI_02;;01/08/2033;;
5;20240331;1;POS_0908248_HI_01;;22/08/2025;;
5;20240331;1;POS_0908250_HI_01;;01/08/2043;;
5;20240331;1;POS_0908258_HI_01;;24/04/2025;;
5;20240331;1;POS_0908260_HI_01;;01/11/2028;;
5;20240331;1;POS_0908275_HI_01;;01/09/2033;;
5;20240331;1;POS_0908283_HI_02;;01/02/2020;;
5;20240331;1;POS_0908283_HI_03;;01/02/2020;;
5;20240331;1;POS_0908283_HI_04;;01/02/2020;;
5;20240331;1;POS_0908289_HI_01;;01/09/2028;;
5;20240331;1;POS_0950008_HI_01;;01/03/2025;;
5;20240331;1;POS_0950011_HI_01;;01/03/2030;;
5;20240331;1;POS_0950436_HI_01;;01/05/2028;;
5;20240331;1;POS_0950437_HI_01;;01/05/2028;;
5;20240331;1;POS_0950465_HI_01;;01/07/2028;;
5;20240331;1;POS_0950482_HI_01;;15/08/2028;;
5;20240331;1;POS_0950482_HI_02;;15/08/2028;;
5;20240331;1;POS_0950512_HI_01;;15/10/2023;;
5;20240331;1;POS_0950535_HI_01;;01/12/2028;;
5;20240331;1;POS_0950535_HI_02;;01/12/2028;;
5;20240331;1;POS_0950536_HI_01;;01/12/2028;;
5;20240331;1;POS_0950542_HI_01;;15/12/2023;;
5;20240331;1;POS_0950553_HI_01;;01/01/2029;;
5;20240331;1;POS_0950565_HI_01;;01/02/2024;;
5;20240331;1;POS_0950572_HI_01;;15/02/2024;;
5;20240331;1;POS_0950576_HI_01;;01/03/2024;;
5;20240331;1;POS_0950576_HI_02;;01/03/2024;;
5;20240331;1;POS_0950588_HI_01;;15/03/2024;;
5;20240331;1;POS_0950599_HI_01;;01/04/2029;;
5;20240331;1;POS_0950600_HI_01;;01/04/2024;;
5;20240331;1;POS_0950600_HI_02;;01/04/2024;;
5;20240331;1;POS_0950603_HI_01;;15/04/2029;;
5;20240331;1;POS_0950605_HI_01;;15/04/2024;;
5;20240331;1;POS_0950606_HI_01;;15/04/2024;;
5;20240331;1;POS_0950634_HI_01;;01/07/2024;;
5;20240331;1;POS_0950636_HI_01;;01/07/2024;;
5;20240331;1;POS_0950645_HI_01;;15/07/2029;;
5;20240331;1;POS_0950649_HI_01;;15/07/2024;;
5;20240331;1;POS_0950660_HI_01;;15/08/2024;;
5;20240331;1;POS_0950671_HI_01;;01/10/2024;;
5;20240331;1;POS_0950672_HI_01;;01/10/2029;;
5;20240331;1;POS_0950693_HI_01;;15/12/2029;;
5;20240331;1;POS_0950699_HI_01;;15/12/2024;;
5;20240331;1;POS_0950703_HI_01;;01/01/2025;;
5;20240331;1;POS_0950712_HI_01;;01/01/2025;;
5;20240331;1;POS_0950720_HI_01;;01/02/2030;;
5;20240331;1;POS_0950727_HI_01;;15/02/2025;;
5;20240331;1;POS_0950727_HI_02;;15/02/2025;;
5;20240331;1;POS_0950730_HI_01;;01/03/2030;;
5;20240331;1;POS_0950731_HI_01;;01/03/2025;;
5;20240331;1;POS_0950737_HI_01;;15/03/2030;;
5;20240331;1;POS_0950737_HI_02;;15/03/2030;;
5;20240331;1;POS_0950743_HI_01;;01/04/2025;;
5;20240331;1;POS_0950751_HI_01;;15/04/2025;;
5;20240331;1;POS_0950753_HI_01;;15/04/2030;;
5;20240331;1;POS_0950763_HI_01;;01/05/2030;;
5;20240331;1;POS_0950765_HI_01;;01/05/2024;;
5;20240331;1;POS_0950774_HI_01;;15/05/2025;;
5;20240331;1;POS_0950775_HI_01;;15/05/2025;;
5;20240331;1;POS_0950776_HI_01;;15/05/2030;;
5;20240331;1;POS_0950777_HI_01;;15/05/2025;;
5;20240331;1;POS_0950787_HI_01;;15/05/2025;;
5;20240331;1;POS_0950789_HI_01;;15/05/2025;;
5;20240331;1;POS_0950790_HI_01;;15/05/2025;;
5;20240331;1;POS_0950799_HI_01;;01/06/2030;;
5;20240331;1;POS_0950806_HI_01;;15/06/2025;;
5;20240331;1;POS_0950809_HI_01;;15/06/2030;;
5;20240331;1;POS_0950811_HI_01;;15/06/2025;;
5;20240331;1;POS_0950812_HI_01;;15/06/2025;;
5;20240331;1;POS_0950820_HI_01;;01/07/2030;;
5;20240331;1;POS_0950827_HI_01;;15/07/2025;;
5;20240331;1;POS_0950829_HI_01;;15/07/2025;;
5;20240331;1;POS_0950839_HI_01;;01/08/2025;;
5;20240331;1;POS_0950848_HI_01;;01/08/2025;;
5;20240331;1;POS_0950854_HI_01;;15/08/2025;;
5;20240331;1;POS_0950861_HI_01;;01/09/2025;;
5;20240331;1;POS_0950866_HI_02;;01/09/2030;;
5;20240331;1;POS_0950869_HI_01;;01/09/2025;;
5;20240331;1;POS_0950871_HI_01;;01/09/2025;;
5;20240331;1;POS_0950875_HI_01;;01/09/2025;;
5;20240331;1;POS_0950901_HI_01;;01/10/2025;;
5;20240331;1;POS_0950918_HI_01;;15/10/2030;;
5;20240331;1;POS_0950918_HI_02;;15/10/2030;;
5;20240331;1;POS_0950941_HI_01;;01/11/2030;;
5;20240331;1;POS_0950943_HI_01;;01/11/2025;;
5;20240331;1;POS_0950948_HI_01;;01/11/2030;;
5;20240331;1;POS_0950950_HI_01;;01/11/2025;;
5;20240331;1;POS_0950968_HI_01;;01/12/2025;;
5;20240331;1;POS_0950985_HI_01;;15/12/2030;;
5;20240331;1;POS_0951002_HI_01;;01/01/2026;;
5;20240331;1;POS_0951018_HI_01;;01/02/2026;;
5;20240331;1;POS_0951038_HI_01;;15/03/2026;;
5;20240331;1;POS_0951045_HI_01;;15/03/2031;;
5;20240331;1;POS_0951051_HI_01;;01/04/2026;;
5;20240331;1;POS_0951085_HI_01;;01/06/2026;;
5;20240331;1;POS_0951085_HI_02;;01/06/2026;;
5;20240331;1;POS_0951093_HI_01;;01/07/2026;;
5;20240331;1;POS_0951096_HI_01;;01/07/2026;;
5;20240331;1;POS_0951118_HI_01;;01/10/2031;;
5;20240331;1;POS_0951125_HI_01;;15/11/2031;;
5;20240331;1;POS_0951129_HI_01;;15/11/2026;;
5;20240331;1;POS_0951133_HI_01;;15/12/2026;;
5;20240331;1;POS_0951144_HI_01;;15/01/2032;;
5;20240331;1;POS_0951151_HI_01;;15/03/2032;;
5;20240331;1;POS_0951158_HI_01;;01/04/2027;;
5;20240331;1;POS_0951161_HI_01;;15/04/2027;;
5;20240331;1;POS_0951179_HI_01;;15/06/2027;;
5;20240331;1;POS_0951195_HI_01;;01/03/2033;;
5;20240331;1;POS_0951215_HI_01;;15/07/2027;;
5;20240331;1;POS_0951217_HI_01;;15/07/2033;;
5;20240331;1;POS_0951231_HI_01;;01/09/2038;;
5;20240331;1;POS_0951247_HI_01;;15/10/2028;;
5;20240331;1;POS_0951247_HI_02;;15/10/2028;;
5;20240331;1;POS_0951250_HI_01;;01/11/2033;;
5;20240331;1;POS_0951250_HI_02;;01/11/2033;;
5;20240331;1;POS_0951251_HI_01;;01/11/2028;;
5;20240331;1;POS_0951254_HI_01;;01/11/2033;;
5;20240331;1;POS_0951254_HI_02;;01/11/2033;;
5;20240331;1;POS_0951257_HI_01;;01/11/2038;;
5;20240331;1;POS_0951260_HI_01;;01/11/2033;;
5;20240331;1;POS_0951275_HI_01;;15/12/2028;;
5;20240331;1;POS_0951303_HI_01;;01/02/2029;;
5;20240331;1;POS_0951311_HI_01;;15/02/2034;;
5;20240331;1;POS_0951311_HI_02;;15/02/2034;;
5;20240331;1;POS_0951311_HI_03;;15/02/2034;;
5;20240331;1;POS_0951318_HI_01;;01/03/2034;;
5;20240331;1;POS_0951339_HI_01;;01/04/2027;;
5;20240331;1;POS_0951349_HI_01;;01/05/2029;;
5;20240331;1;POS_0951350_HI_01;;01/05/2024;;
5;20240331;1;POS_0951377_HI_01;;01/07/2034;;
5;20240331;1;POS_0951389_HI_01;;01/07/2026;;
5;20240331;1;POS_0951392_HI_01;;01/07/2034;;
5;20240331;1;POS_0951393_HI_01;;01/07/2034;;
5;20240331;1;POS_0951396_HI_01;;01/07/2024;;
5;20240331;1;POS_0951399_HI_01;;15/07/2024;;
5;20240331;1;POS_0951404_HI_01;;15/07/2034;;
5;20240331;1;POS_0951416_HI_01;;15/07/2034;;
5;20240331;1;POS_0951420_HI_01;;15/12/2034;;
5;20240331;1;POS_0951425_HI_01;;01/08/2034;;
5;20240331;1;POS_0951429_HI_01;;01/11/2024;;
5;20240331;1;POS_0951439_HI_01;;01/08/2038;;
5;20240331;1;POS_0951443_HI_01;;15/08/2024;;
5;20240331;1;POS_0951444_HI_01;;15/08/2031;;
5;20240331;1;POS_0951445_HI_01;;15/08/2034;;
5;20240331;1;POS_0951455_HI_01;;15/08/2034;;
5;20240331;1;POS_0951463_HI_01;;01/09/2039;;
5;20240331;1;POS_0951471_HI_01;;01/09/2039;;
5;20240331;1;POS_0951471_HI_02;;01/09/2039;;
5;20240331;1;POS_0951491_HI_01;;01/09/2029;;
5;20240331;1;POS_0951496_HI_01;;15/09/2034;;
5;20240331;1;POS_0951498_HI_01;;15/09/2024;;
5;20240331;1;POS_0951502_HI_01;;15/09/2024;;
5;20240331;1;POS_0951507_HI_01;;15/09/2034;;
5;20240331;1;POS_0951514_HI_01;;15/09/2028;;
5;20240331;1;POS_0951516_HI_01;;15/09/2032;;
5;20240331;1;POS_0951516_HI_02;;15/09/2032;;
5;20240331;1;POS_0951527_HI_01;;01/10/2034;;
5;20240331;1;POS_0951538_HI_01;;01/10/2034;;
5;20240331;1;POS_0951538_HI_02;;01/10/2034;;
5;20240331;1;POS_0951542_HI_01;;01/10/2034;;
5;20240331;1;POS_0951544_HI_01;;01/10/2024;;
5;20240331;1;POS_0951548_HI_01;;01/10/2034;;
5;20240331;1;POS_0951554_HI_01;;01/10/2024;;
5;20240331;1;POS_0951558_HI_01;;01/10/2034;;
5;20240331;1;POS_0951564_HI_01;;15/10/2034;;
5;20240331;1;POS_0951564_HI_02;;15/10/2034;;
5;20240331;1;POS_0951565_HI_01;;15/10/2024;;
5;20240331;1;POS_0951565_HI_02;;15/10/2024;;
5;20240331;1;POS_0951567_HI_01;;15/10/2039;;
5;20240331;1;POS_0951571_HI_01;;15/10/2034;;
5;20240331;1;POS_0951575_HI_01;;15/04/2035;;
5;20240331;1;POS_0951576_HI_01;;15/10/2024;;
5;20240331;1;POS_0951580_HI_01;;15/10/2026;;
5;20240331;1;POS_0951599_HI_01;;01/11/2031;;
5;20240331;1;POS_0951603_HI_01;;01/11/2029;;
5;20240331;1;POS_0951612_HI_01;;01/11/2036;;
5;20240331;1;POS_0951612_HI_02;;01/11/2036;;
5;20240331;1;POS_0951625_HI_01;;01/11/2029;;
5;20240331;1;POS_0951631_HI_01;;15/11/2024;;
5;20240331;1;POS_0951634_HI_01;;01/11/2026;;
5;20240331;1;POS_0951639_HI_01;;15/11/2034;;
5;20240331;1;POS_0951643_HI_01;;15/11/2029;;
5;20240331;1;POS_0951645_HI_01;;15/11/2029;;
5;20240331;1;POS_0951652_HI_01;;15/11/2029;;
5;20240331;1;POS_0951658_HI_01;;01/12/2034;;
5;20240331;1;POS_0951660_HI_01;;01/12/2024;;
5;20240331;1;POS_0951671_HI_01;;01/12/2029;;
5;20240331;1;POS_0951674_HI_01;;01/12/2034;;
5;20240331;1;POS_0951691_HI_01;;15/12/2039;;
5;20240331;1;POS_0951692_HI_01;;15/12/2034;;
5;20240331;1;POS_0951692_HI_02;;15/12/2034;;
5;20240331;1;POS_0951696_HI_01;;15/12/2039;;
5;20240331;1;POS_0951696_HI_02;;15/12/2039;;
5;20240331;1;POS_0951702_HI_01;;15/12/2025;;
5;20240331;1;POS_0951703_HI_01;;15/12/2024;;
5;20240331;1;POS_0951708_HI_01;;15/12/2029;;
5;20240331;1;POS_0951718_HI_01;;15/12/2029;;
5;20240331;1;POS_0951721_HI_01;;15/12/2025;;
5;20240331;1;POS_0951726_HI_01;;01/01/2025;;
5;20240331;1;POS_0951727_HI_01;;01/01/2028;;
5;20240331;1;POS_0951728_HI_01;;01/01/2028;;
5;20240331;1;POS_0951736_HI_01;;01/01/2030;;
5;20240331;1;POS_0951738_HI_01;;01/01/2025;;
5;20240331;1;POS_0951743_HI_01;;01/01/2030;;
5;20240331;1;POS_0951743_HI_02;;01/01/2030;;
5;20240331;1;POS_0951745_HI_01;;01/05/2030;;
5;20240331;1;POS_0951747_HI_01;;01/01/2031;;
5;20240331;1;POS_0951751_HI_01;;01/01/2027;;
5;20240331;1;POS_0951753_HI_01;;01/01/2025;;
5;20240331;1;POS_0951763_HI_01;;01/01/2024;;
5;20240331;1;POS_0951767_HI_01;;15/01/2030;;
5;20240331;1;POS_0951774_HI_01;;15/01/2030;;
5;20240331;1;POS_0951776_HI_01;;15/01/2025;;
5;20240331;1;POS_0951778_HI_01;;15/01/2030;;
5;20240331;1;POS_0951784_HI_01;;15/01/2030;;
5;20240331;1;POS_0951799_HI_01;;01/02/2030;;
5;20240331;1;POS_0951806_HI_01;;01/02/2035;;
5;20240331;1;POS_0951810_HI_01;;01/02/2030;;
5;20240331;1;POS_0951814_HI_01;;01/02/2035;;
5;20240331;1;POS_0951816_HI_01;;01/02/2035;;
5;20240331;1;POS_0951818_HI_01;;01/02/2035;;
5;20240331;1;POS_0951822_HI_01;;15/02/2025;;
5;20240331;1;POS_0951837_HI_01;;15/02/2025;;
5;20240331;1;POS_0951844_HI_01;;15/02/2030;;
5;20240331;1;POS_0951854_HI_01;;01/03/2030;;
5;20240331;1;POS_0951854_HI_02;;01/03/2030;;
5;20240331;1;POS_0951854_HI_03;;01/03/2030;;
5;20240331;1;POS_0951864_HI_01;;15/03/2040;;
5;20240331;1;POS_0951864_HI_02;;15/03/2040;;
5;20240331;1;POS_0951867_HI_01;;15/03/2029;;
5;20240331;1;POS_0951873_HI_01;;15/03/2037;;
5;20240331;1;POS_0951873_HI_02;;15/03/2037;;
5;20240331;1;POS_0951880_HI_01;;01/04/2035;;
5;20240331;1;POS_0951880_HI_02;;01/04/2035;;
5;20240331;1;POS_0951882_HI_01;;01/04/2040;;
5;20240331;1;POS_0951885_HI_01;;01/04/2025;;
5;20240331;1;POS_0951887_HI_01;;01/07/2025;;
5;20240331;1;POS_0951894_HI_01;;01/04/2030;;
5;20240331;1;POS_0951895_HI_01;;01/04/2030;;
5;20240331;1;POS_0951909_HI_01;;01/05/2030;;
5;20240331;1;POS_0951912_HI_01;;01/03/2039;;
5;20240331;1;POS_0951923_HI_01;;01/05/2025;;
5;20240331;1;POS_0951925_HI_01;;01/05/2030;;
5;20240331;1;POS_0951942_HI_01;;01/06/2030;;
5;20240331;1;POS_0952069_HI_01;;31/12/2019;;
5;20240331;1;POS_0952075_HI_01;;30/10/2033;;
5;20240331;1;POS_0952136_HI_01;;30/08/2026;;
5;20240331;1;POS_0952155_HI_01;;01/10/2037;;
5;20240331;1;POS_0952159_HI_01;;01/06/2025;;
5;20240331;1;POS_0952161_HI_01;;01/06/2036;;
5;20240331;1;POS_0952163_HI_01;;01/07/2030;;
5;20240331;1;POS_0952163_HI_02;;01/07/2030;;
5;20240331;1;POS_0952164_HI_01;;01/07/2025;;
5;20240331;1;POS_0952169_HI_01;;19/02/2027;;
5;20240331;1;POS_0952170_HI_01;;01/07/2040;;
5;20240331;1;POS_0952172_HI_01;;01/07/2025;;
5;20240331;1;POS_0952177_HI_01;;01/07/2030;;
5;20240331;1;POS_0952192_HI_01;;01/08/2030;;
5;20240331;1;POS_0952205_HI_01;;01/08/2035;;
5;20240331;1;POS_0952206_HI_01;;01/08/2025;;
5;20240331;1;POS_0952214_HI_01;;19/08/2030;;
5;20240331;1;POS_0952229_HI_01;;01/09/2030;;
5;20240331;1;POS_0952230_HI_01;;01/09/2035;;
5;20240331;1;POS_0952231_HI_01;;01/09/2035;;
5;20240331;1;POS_0952254_HI_01;;01/10/2030;;
5;20240331;1;POS_0952271_HI_01;;01/06/2031;;
5;20240331;1;POS_0952272_HI_01;;01/11/2030;;
5;20240331;1;POS_0952272_HI_02;;01/11/2030;;
5;20240331;1;POS_0952272_HI_03;;01/11/2030;;
5;20240331;1;POS_0952273_HI_01;;01/11/2025;;
5;20240331;1;POS_0952278_HI_01;;01/09/2033;;
5;20240331;1;POS_0952288_HI_01;;01/12/2040;;
5;20240331;1;POS_0952290_HI_01;;01/03/2042;;
5;20240331;1;POS_0952293_HI_01;;01/12/2040;;
5;20240331;1;POS_0952306_HI_01;;01/12/2040;;
5;20240331;1;POS_0952314_HI_01;;01/01/2026;;
5;20240331;1;POS_0952320_HI_01;;01/01/2026;;
5;20240331;1;POS_0952328_HI_01;;06/02/2031;;
5;20240331;1;POS_0952336_HI_01;;01/02/2041;;
5;20240331;1;POS_0952336_HI_02;;01/02/2041;;
5;20240331;1;POS_0952338_HI_01;;01/02/2041;;
5;20240331;1;POS_0952341_HI_01;;01/03/2031;;
5;20240331;1;POS_0952342_HI_01;;01/03/2026;;
5;20240331;1;POS_0952342_HI_02;;01/03/2026;;
5;20240331;1;POS_0952349_HI_01;;01/03/2031;;
5;20240331;1;POS_0952355_HI_01;;01/03/2036;;
5;20240331;1;POS_0952355_HI_02;;01/03/2036;;
5;20240331;1;POS_0952355_HI_03;;01/03/2036;;
5;20240331;1;POS_0952356_HI_01;;01/03/2036;;
5;20240331;1;POS_0952357_HI_01;;01/03/2041;;
5;20240331;1;POS_0952357_HI_02;;01/03/2041;;
5;20240331;1;POS_0952357_HI_03;;01/03/2041;;
5;20240331;1;POS_0952357_HI_04;;01/03/2041;;
5;20240331;1;POS_0952381_HI_01;;01/04/2036;;
5;20240331;1;POS_0952382_HI_01;;01/04/2041;;
5;20240331;1;POS_0952382_HI_02;;01/04/2041;;
5;20240331;1;POS_0952385_HI_01;;01/05/2041;;
5;20240331;1;POS_0952385_HI_02;;01/05/2041;;
5;20240331;1;POS_0952385_HI_03;;01/05/2041;;
5;20240331;1;POS_0952388_HI_01;;01/10/2036;;
5;20240331;1;POS_0952388_HI_02;;01/10/2036;;
5;20240331;1;POS_0952401_HI_01;;01/05/2031;;
5;20240331;1;POS_0952403_HI_01;;01/05/2026;;
5;20240331;1;POS_0952427_HI_01;;01/06/2036;;
5;20240331;1;POS_0952455_HI_01;;30/09/2027;;
5;20240331;1;POS_0952463_HI_01;;01/06/2031;;
5;20240331;1;POS_0952464_HI_01;;15/06/2026;;
5;20240331;1;POS_0952464_HI_02;;15/06/2026;;
5;20240331;1;POS_0952465_HI_01;;01/06/2036;;
5;20240331;1;POS_0952467_HI_01;;01/06/2026;;
5;20240331;1;POS_0952483_HI_01;;01/09/2036;;
5;20240331;1;POS_0952484_HI_01;;01/07/2026;;
5;20240331;1;POS_0952488_HI_01;;04/07/2026;;
5;20240331;1;POS_0952493_HI_01;;01/05/2044;;
5;20240331;1;POS_0952493_HI_02;;01/05/2044;;
5;20240331;1;POS_0952500_HI_01;;17/07/2026;;
5;20240331;1;POS_0952501_HI_01;;01/04/2040;;
5;20240331;1;POS_0952517_HI_01;;01/08/2026;;
5;20240331;1;POS_0952525_HI_01;;01/08/2026;;
5;20240331;1;POS_0952527_HI_01;;28/08/2026;;
5;20240331;1;POS_0952527_HI_02;;28/08/2026;;
5;20240331;1;POS_0952528_HI_01;;01/08/2041;;
5;20240331;1;POS_0952528_HI_02;;01/08/2041;;
5;20240331;1;POS_0952529_HI_01;;01/08/2036;;
5;20240331;1;POS_0952535_HI_01;;01/09/2031;;
5;20240331;1;POS_0952539_HI_01;;01/09/2026;;
5;20240331;1;POS_0952544_HI_01;;01/09/2041;;
5;20240331;1;POS_0952544_HI_02;;01/09/2041;;
5;20240331;1;POS_0952549_HI_01;;01/09/2036;;
5;20240331;1;POS_0952554_HI_01;;01/10/2036;;
5;20240331;1;POS_0952555_HI_01;;01/10/2030;;
5;20240331;1;POS_0952562_HI_01;;01/10/2031;;
5;20240331;1;POS_0952572_HI_01;;01/10/2026;;
5;20240331;1;POS_0952573_HI_01;;01/10/2041;;
5;20240331;1;POS_0952573_HI_02;;01/10/2041;;
5;20240331;1;POS_0952575_HI_01;;01/04/2032;;
5;20240331;1;POS_0952585_HI_01;;01/11/2026;;
5;20240331;1;POS_0952586_HI_01;;01/11/2041;;
5;20240331;1;POS_0952588_HI_01;;01/11/2036;;
5;20240331;1;POS_0952590_HI_01;;08/11/2026;;
5;20240331;1;POS_0952602_HI_01;;01/11/2041;;
5;20240331;1;POS_0952602_HI_02;;01/11/2041;;
5;20240331;1;POS_0952603_HI_01;;01/11/2041;;
5;20240331;1;POS_0952610_HI_01;;01/12/2031;;
5;20240331;1;POS_0952624_HI_01;;01/12/2026;;
5;20240331;1;POS_0952629_HI_01;;01/12/2026;;
5;20240331;1;POS_0952650_HI_01;;01/07/2042;;
5;20240331;1;POS_0952650_HI_02;;01/07/2042;;
5;20240331;1;POS_0952654_HI_01;;16/01/2027;;
5;20240331;1;POS_0952663_HI_01;;01/02/2032;;
5;20240331;1;POS_0952671_HI_01;;01/02/2027;;
5;20240331;1;POS_0952682_HI_01;;01/02/2027;;
5;20240331;1;POS_0952684_HI_01;;28/02/2027;;
5;20240331;1;POS_0952685_HI_01;;01/03/2027;;
5;20240331;1;POS_0952689_HI_01;;01/03/2042;;
5;20240331;1;POS_0952689_HI_02;;01/03/2042;;
5;20240331;1;POS_0952690_HI_01;;01/03/2032;;
5;20240331;1;POS_0952703_HI_01;;01/09/2037;;
5;20240331;1;POS_0952768_HI_01;;01/10/2042;;
5;20240331;1;POS_0952770_HI_01;;01/01/2036;;
5;20240331;1;POS_0952772_HI_01;;01/03/2037;;
5;20240331;1;POS_0952772_HI_02;;01/03/2037;;
5;20240331;1;POS_0952773_HI_01;;01/03/2037;;
5;20240331;1;POS_0952775_HI_01;;01/03/2037;;
5;20240331;1;POS_0952775_HI_02;;01/03/2037;;
5;20240331;1;POS_0952780_HI_01;;01/04/2027;;
5;20240331;1;POS_0952791_HI_01;;01/04/2032;;
5;20240331;1;POS_0952791_HI_02;;01/04/2032;;
5;20240331;1;POS_0952794_HI_01;;01/04/2037;;
5;20240331;1;POS_0952800_HI_01;;01/05/2042;;
5;20240331;1;POS_0952806_HI_01;;20/05/2027;;
5;20240331;1;POS_0952818_HI_01;;01/05/2037;;
5;20240331;1;POS_0952819_HI_01;;01/05/2032;;
5;20240331;1;POS_0952823_HI_01;;01/06/2037;;
5;20240331;1;POS_0952833_HI_01;;01/06/2027;;
5;20240331;1;POS_0952833_HI_02;;01/06/2027;;
5;20240331;1;POS_0952834_HI_01;;01/06/2032;;
5;20240331;1;POS_0952835_HI_01;;01/11/2027;;
5;20240331;1;POS_0952838_HI_01;;01/02/2031;;
5;20240331;1;POS_0952842_HI_01;;01/06/2037;;
5;20240331;1;POS_0952845_HI_01;;28/06/2027;;
5;20240331;1;POS_0952855_HI_01;;01/07/2032;;
5;20240331;1;POS_0952865_HI_01;;01/09/2027;;
5;20240331;1;POS_0952870_HI_01;;30/07/2027;;
5;20240331;1;POS_0952877_HI_01;;01/08/2027;;
5;20240331;1;POS_0952878_HI_01;;01/08/2037;;
5;20240331;1;POS_0952879_HI_01;;01/08/2037;;
5;20240331;1;POS_0952880_HI_01;;01/08/2032;;
5;20240331;1;POS_0952887_HI_01;;01/08/2032;;
5;20240331;1;POS_0952887_HI_02;;01/08/2032;;
5;20240331;1;POS_0952889_HI_01;;01/08/2032;;
5;20240331;1;POS_0952891_HI_01;;10/06/2026;;
5;20240331;1;POS_0952896_HI_01;;01/09/2032;;
5;20240331;1;POS_0952898_HI_01;;01/09/2027;;
5;20240331;1;POS_0952899_HI_01;;01/09/2037;;
5;20240331;1;POS_0952899_HI_02;;01/09/2037;;
5;20240331;1;POS_0952901_HI_01;;07/09/2027;;
5;20240331;1;POS_0952902_HI_01;;01/09/2042;;
5;20240331;1;POS_0952910_HI_01;;24/09/2027;;
5;20240331;1;POS_0952915_HI_01;;01/09/2042;;
5;20240331;1;POS_0952915_HI_02;;01/09/2042;;
5;20240331;1;POS_0952924_HI_01;;01/10/2037;;
5;20240331;1;POS_0952930_HI_01;;01/10/2032;;
5;20240331;1;POS_0952934_HI_01;;14/10/2022;;
5;20240331;1;POS_0952938_HI_01;;15/10/2027;;
5;20240331;1;POS_0952957_HI_01;;01/11/2032;;
5;20240331;1;POS_0952958_HI_01;;01/11/2042;;
5;20240331;1;POS_0952964_HI_01;;14/11/2027;;
5;20240331;1;POS_0952970_HI_01;;01/11/2032;;
5;20240331;1;POS_0952970_HI_02;;01/11/2032;;
5;20240331;1;POS_0952974_HI_01;;01/11/2037;;
5;20240331;1;POS_0952986_HI_01;;01/02/2030;;
5;20240331;1;POS_0952988_HI_01;;01/11/2032;;
5;20240331;1;POS_0953002_HI_01;;01/12/2027;;
5;20240331;1;POS_0953005_HI_01;;01/12/2037;;
5;20240331;1;POS_0953009_HI_01;;01/12/2032;;
5;20240331;1;POS_0953009_HI_02;;01/12/2032;;
5;20240331;1;POS_0953010_HI_01;;01/12/2037;;
5;20240331;1;POS_0953010_HI_02;;01/12/2037;;
5;20240331;1;POS_0953013_HI_01;;01/12/2042;;
5;20240331;1;POS_0953015_HI_01;;01/12/2032;;
5;20240331;1;POS_0953016_HI_01;;01/12/2037;;
5;20240331;1;POS_0953019_HI_01;;01/03/2037;;
5;20240331;1;POS_0953023_HI_01;;01/06/2025;;
5;20240331;1;POS_0953026_HI_01;;25/12/2027;;
5;20240331;1;POS_0953026_HI_02;;25/12/2027;;
5;20240331;1;POS_0953027_HI_01;;01/12/2027;;
5;20240331;1;POS_0953031_HI_01;;01/02/2044;;
5;20240331;1;POS_0953033_HI_01;;01/12/2027;;
5;20240331;1;POS_0953033_HI_02;;01/12/2027;;
5;20240331;1;POS_0953042_HI_01;;12/10/2036;;
5;20240331;1;POS_0953054_HI_01;;27/01/2028;;
5;20240331;1;POS_0953057_HI_01;;01/01/2033;;
5;20240331;1;POS_0953059_HI_01;;01/01/2028;;
5;20240331;1;POS_0953059_HI_02;;01/01/2028;;
5;20240331;1;POS_0953059_HI_03;;01/01/2028;;
5;20240331;1;POS_0953059_HI_04;;01/01/2028;;
5;20240331;1;POS_0953069_HI_01;;01/02/2043;;
5;20240331;1;POS_0953072_HI_01;;01/02/2043;;
5;20240331;1;POS_0953072_HI_02;;01/02/2043;;
5;20240331;1;POS_0953073_HI_01;;01/02/2038;;
5;20240331;1;POS_0953073_HI_02;;01/02/2038;;
5;20240331;1;POS_0953073_HI_03;;01/02/2038;;
5;20240331;1;POS_0953077_HI_01;;01/02/2043;;
5;20240331;1;POS_0953077_HI_02;;01/02/2043;;
5;20240331;1;POS_0953080_HI_01;;01/02/2028;;
5;20240331;1;POS_0953081_HI_01;;01/02/2033;;
5;20240331;1;POS_0953082_HI_01;;01/11/2037;;
5;20240331;1;POS_0953094_HI_01;;01/03/2038;;
5;20240331;1;POS_0953094_HI_02;;01/03/2038;;
5;20240331;1;POS_0953098_HI_01;;01/03/2028;;
5;20240331;1;POS_0953110_HI_01;;01/03/2028;;
5;20240331;1;POS_0953111_HI_01;;01/03/2038;;
5;20240331;1;POS_0953116_HI_01;;11/04/2023;;
5;20240331;1;POS_0953118_HI_01;;01/04/2043;;
5;20240331;1;POS_0953124_HI_01;;16/04/2033;;
5;20240331;1;POS_0953125_HI_01;;01/04/2038;;
5;20240331;1;POS_0953125_HI_02;;01/04/2038;;
5;20240331;1;POS_0953128_HI_01;;22/04/2028;;
5;20240331;1;POS_0953140_HI_01;;01/05/2038;;
5;20240331;1;POS_0953141_HI_01;;01/06/2028;;
5;20240331;1;POS_0953145_HI_01;;01/05/2033;;
5;20240331;1;POS_0953159_HI_01;;01/05/2033;;
